threshold,n_flagged,tp,fp,fn,tn,precision,recall,f1,mcc,fpr,experiment,mode,k
0.38,10556,1499,9057,1,39443,0.14200454717696098,0.9993333333333333,0.2486728599867286,0.33966310534774924,0.1867422680412371,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.4,9826,1499,8327,1,40173,0.15255444738449012,0.9993333333333333,0.2647006886809112,0.3553026312994272,0.17169072164948454,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.42,9138,1499,7639,1,40861,0.16404027139417815,0.9993333333333333,0.2818198909569468,0.3715819171639305,0.15750515463917525,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.44,8505,1499,7006,1,41494,0.17624926513815403,0.9993333333333333,0.29965017491254375,0.38813827604899154,0.14445360824742268,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.46,7867,1498,6369,2,42131,0.19041566035337484,0.9986666666666667,0.3198462688160564,0.4063438137172325,0.13131958762886597,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.48,7312,1498,5814,2,42686,0.2048687089715536,0.9986666666666667,0.33999092147072174,0.42425873884491627,0.11987628865979381,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.5,6783,1497,5286,3,43214,0.22069880583812473,0.998,0.3614632379572619,0.4428789914790594,0.10898969072164949,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.52,6311,1497,4814,3,43686,0.23720488036761211,0.998,0.38330559467417746,0.4616539159194138,0.09925773195876289,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.54,5873,1496,4377,4,44123,0.2547250127703048,0.9973333333333333,0.40580496405804967,0.4805988401469928,0.09024742268041237,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.56,5438,1496,3942,4,44558,0.275101140125046,0.9973333333333333,0.43124819832804845,0.5019218492291354,0.08127835051546392,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.58,5023,1496,3527,4,44973,0.29782998208242084,0.9973333333333333,0.45868465430016864,0.524685478644228,0.07272164948453608,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.6,4653,1496,3157,4,45343,0.3215130023640662,0.9973333333333333,0.4862668616934829,0.5473985991689517,0.06509278350515464,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.62,4339,1496,2843,4,45657,0.3447799032035031,0.9973333333333333,0.5124165096763145,0.5688301648354501,0.05861855670103093,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.64,4013,1496,2517,4,45983,0.3727884375778719,0.9973333333333333,0.5427172138581534,0.5936038519229869,0.05189690721649484,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.66,3733,1495,2238,5,46262,0.4004821859094562,0.9966666666666667,0.5713739728645136,0.6168991341952389,0.04614432989690722,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.68,3446,1494,1952,6,46548,0.4335461404526988,0.996,0.6041245450869389,0.6436145284710485,0.04024742268041237,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.7000000000000001,3196,1494,1702,6,46798,0.467459324155194,0.996,0.6362862010221465,0.6701207766470768,0.035092783505154636,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.72,2974,1490,1484,10,47016,0.5010087424344317,0.9933333333333333,0.6660706303084488,0.6943587873529392,0.030597938144329897,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.74,2710,1440,1270,60,47230,0.5313653136531366,0.96,0.684085510688836,0.7035707540634871,0.026185567010309278,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.76,2327,1248,1079,252,47421,0.5363128491620112,0.832,0.6522079958191795,0.6557441199647744,0.02224742268041237,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.78,1903,984,919,516,47581,0.5170782974251182,0.656,0.5783132530120482,0.56795337504706,0.01894845360824742,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.8,1517,777,740,723,47760,0.5121951219512195,0.518,0.5150812064965197,0.5000050215784149,0.015257731958762887,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.8200000000000001,1223,620,603,880,47897,0.5069501226492232,0.41333333333333333,0.45538009548292324,0.44272307262907823,0.01243298969072165,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.84,997,521,476,979,48024,0.522567703109328,0.3473333333333333,0.4173007609130957,0.4118657542014928,0.009814432989690721,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.86,833,473,360,1027,48140,0.5678271308523409,0.31533333333333335,0.405486498071153,0.41037590906689664,0.007422680412371134,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.88,691,439,252,1061,48248,0.6353111432706223,0.2926666666666667,0.40073026015518026,0.4200568784291467,0.005195876288659793,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.9,577,417,160,1083,48340,0.7227036395147314,0.278,0.4015406836783823,0.4387572741212601,0.0032989690721649486,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.92,490,399,91,1101,48409,0.8142857142857143,0.266,0.40100502512562813,0.45738233447209287,0.0018762886597938145,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.9400000000000001,427,380,47,1120,48453,0.8899297423887588,0.25333333333333335,0.39439543331603527,0.4678512695026737,0.0009690721649484536,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.96,373,355,18,1145,48482,0.9517426273458445,0.23666666666666666,0.3790710090763481,0.46844497292476783,0.0003711340206185567,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
0.98,251,244,7,1256,48493,0.9721115537848606,0.16266666666666665,0.278697886921759,0.3922839308006047,0.0001443298969072165,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k2000,remove,2000
